Unnamed: 0,WellID,FirstMonthOil,FirstMonthGas,FirstMonthRatioGasOil,FirstMonthWater,firstMonthPercentWater,FirstMonthDaysOn,SecondMonthOil,SecondMonthGas,SecondMonthRatioGasOil,SecondMonthWater,SecondMonthPercentWater,SecondMonthDaysOn,ThirdMonthOil,ThirdMonthGas,ThirdMonthRatioGasOil,ThirdMonthWater,ThirdMonthPercentWater,ThirdMonthDaysOn,FourthMonthOil,FourthMonthGas,FourthMonthRatioGasOil,FourthMonthWater,FourthMonthPercentWater,FourthMonthDaysOn,FifthMonthOil,FifthMonthGas,FifthMonthRatioGasOil,FifthMonthWater,FifthMonthPercentWater,FifthMonthDaysOn,SixthMonthOil,SixthMonthGas,SixthMonthRatioGasOil,SixthMonthWater,SixthMonthPercentWater,SixthMonthDaysOn,TotalOilInNext6Months,TotalGasInNext6Months
6116,5971,14422.0,8653.0,0.5999861322978779,18870.0,1.3084176951879098,19.0,13982.0,8389.0,0.5999856958947221,18870.0,1.34959233299957,19.0,8583.0,5001.0,0.5826634044040551,3742.0,0.435978096236747,22.0,7572.0,5690.0,0.751452720549392,3598.0,0.475171685155837,30.0,9074.0,4501.0,0.496032620674454,3598.0,0.396517522592021,30.0,5758.0,3435.0,0.596561306009031,2338.0,0.40604376519624896,20.0,40240.0,33033.0
6118,6135,27940.0,28758.0,1.02927702219041,6627.0,0.237186828919112,29.0,17222.0,16618.0,0.9649285797236088,9118.0,0.529439089536639,30.0,14922.0,14629.0,0.9803645623911,8267.0,0.55401420721083,31.0,14224.0,13319.0,0.936375140607424,8695.0,0.6112907761529809,31.0,12863.0,12147.0,0.944336468941926,7572.0,0.588665163647672,30.0,9966.0,9681.0,0.971402769416014,5737.0,0.5756572345976321,27.0,49546.0,48265.0
6120,5442,16802.0,983.0,0.0585049398881086,4362.0,0.259611950958219,30.0,9974.0,5474.0,0.548826950070182,3673.0,0.3682574694204929,28.0,8138.0,4661.0,0.572745146227574,5372.0,0.660113049889408,31.0,6995.0,3692.0,0.527805575411008,4252.0,0.607862759113653,30.0,5863.0,3169.0,0.540508272215589,3562.0,0.607538802660754,31.0,4803.0,2677.0,0.5573599833437429,2916.0,0.607120549656465,30.0,21362.0,11389.0
6123,5517,13009.0,80.0,0.00614958874625259,6205.0,0.476977477131217,30.0,9015.0,5930.0,0.657792567942318,3588.0,0.3980033277870221,29.0,6879.0,6106.0,0.8876290158453259,2481.0,0.360662887047536,27.0,6203.0,7270.0,1.1720135418346,2096.0,0.337901015637595,31.0,5932.0,7503.0,1.26483479433581,2055.0,0.3464261631827381,29.0,5323.0,7857.0,1.47604734172459,1979.0,0.371782829231636,25.0,29083.0,45173.0
6124,5301,19292.0,2395.0,0.124144723201327,9456.0,0.490151358075886,29.0,11959.0,2037.0,0.17033196755581606,5367.0,0.448783343088887,31.0,8233.0,1309.0,0.158994291266853,4050.0,0.491922749908903,30.0,7348.0,605.0,0.0823353293413174,3579.0,0.4870713119216111,31.0,5838.0,384.0,0.065775950668037,2502.0,0.42857142857142894,31.0,203.0,0.0,0.0,3.0,0.0147783251231527,12.0,51770.0,3665.0
6127,7253,7189.0,16787.0,2.33509528446237,8879.0,1.2350813743218798,14.0,3386.0,6713.0,1.98257531010041,3646.0,1.07678676904903,22.0,4893.0,8422.0,1.72123441651339,4388.0,0.896791334559575,21.0,4698.0,9315.0,1.98275862068966,4001.0,0.8516389953171559,31.0,3374.0,6897.0,2.04416123295791,3391.0,1.0050385299348,28.0,3600.0,7346.0,2.04055555555556,2908.0,0.8077777777777779,30.0,15627.0,28877.0
6128,6545,26257.0,25895.0,0.986213200289447,1472.0,0.05606124081197402,26.0,20122.0,26393.0,1.31164894145711,864.0,0.0429380777258722,29.0,19106.0,26080.0,1.36501622526955,931.0,0.0487281482256883,30.0,15681.0,20177.0,1.2867164083923202,755.0,0.0481474395765576,31.0,13549.0,19448.0,1.43538268506901,1183.0,0.0873127168056683,29.0,3412.0,4539.0,1.33030480656506,230.0,0.0674091441969519,11.0,50029.0,54354.0
6129,6555,24104.0,31012.0,1.2865914371058702,16785.0,0.69635745104547,18.0,21625.0,30048.0,1.38950289017341,8210.0,0.37965317919075103,31.0,17145.0,23032.0,1.34336541265675,6030.0,0.35170603674540696,31.0,10189.0,13879.0,1.36215526548238,4060.0,0.3984689370890179,30.0,4827.0,8426.0,1.74559767971825,1932.0,0.40024860161591097,20.0,480.0,328.0,0.683333333333333,230.0,0.4791666666666671,6.0,46947.0,62887.0
6130,7165,6453.0,4485.0,0.6950255695025571,7997.0,1.23926855726019,24.0,3601.0,3133.0,0.870036101083033,4836.0,1.3429602888086598,17.0,3313.0,2882.0,0.869906429218231,4529.0,1.3670389375188703,13.0,4993.0,4344.0,0.8700180252353291,5400.0,1.08151411976767,27.0,4511.0,3925.0,0.8700953225448901,5773.0,1.27976058523609,27.0,5589.0,4865.0,0.870459831812489,5366.0,0.960100196815173,31.0,15851.0,12909.0
6131,7860,23003.0,29123.0,1.2660522540538202,30594.0,1.33000043472591,25.0,14011.0,25519.0,1.82135464991792,31367.0,2.23874098922275,31.0,6043.0,12786.0,2.11583650504716,21073.0,3.48717524408406,21.0,6712.0,8984.0,1.33849821215733,21671.0,3.22869487485101,27.0,7004.0,11726.0,1.6741861793261,1705.0,0.24343232438606505,31.0,4992.0,7214.0,1.4451121794871795,1228.0,0.24599358974359,30.0,21102.0,32514.0
6132,8072,15439.0,12446.0,0.8061402940604959,25790.0,1.67044497700628,21.0,12322.0,14426.0,1.17075150137965,11669.0,0.947005356273332,18.0,1086.0,809.0,0.744935543278085,4479.0,4.124309392265189,4.0,8484.0,6319.0,0.744813767090995,10962.0,1.29207920792079,13.0,723.0,1007.0,1.39280774550484,1977.0,2.7344398340249003,3.0,6857.0,5539.0,0.8077876622429631,9695.0,1.4138836225754698,30.0,32843.0,23195.0
6134,7701,20753.0,24775.0,1.19380330554619,9130.0,0.43993639473811,30.0,16265.0,19659.0,1.208668920996,5626.0,0.34589609591146603,30.0,10332.0,11160.0,1.0801393728223,4565.0,0.441831204026326,28.0,1490.0,1626.0,1.09127516778523,1921.0,1.28926174496644,3.0,15804.0,22119.0,1.3995823842065305,5798.0,0.36686914705137896,30.0,7800.0,10015.0,1.2839743589743602,5467.0,0.700897435897436,27.0,32071.0,47910.0
6135,7720,13652.0,16148.0,1.18283035452681,8572.0,0.627893348959859,21.0,7590.0,9477.0,1.24861660079051,10553.0,1.39038208168643,31.0,274.0,347.0,1.26642335766423,101.0,0.368613138686131,8.0,78.0,107.0,1.3717948717948705,105.0,1.34615384615385,7.0,17.0,38.0,2.23529411764706,28.0,1.6470588235294097,10.0,123.0,186.0,1.51219512195122,45.0,0.365853658536585,16.0,19450.0,24897.0
6136,7142,10576.0,16274.0,1.53876701966717,23996.0,2.26891074130106,25.0,5442.0,11588.0,2.12936420433664,7737.0,1.42171995589857,21.0,5220.0,5578.0,1.06858237547893,6552.0,1.2551724137931002,18.0,3675.0,3589.0,0.976598639455782,5495.0,1.4952380952381,16.0,6891.0,7922.0,1.1496154404295502,10046.0,1.45784356406908,29.0,7038.0,9063.0,1.28772378516624,10910.0,1.55015629440182,31.0,27361.0,31995.0
6137,7461,64499.0,24107.0,0.373757732678026,8922.0,0.13832772601125598,31.0,12045.0,26019.0,2.16014943960149,4726.0,0.39236197592362,31.0,11749.0,23063.0,1.96297557238914,1034.0,0.0880074899991489,28.0,8887.0,24563.0,2.76392483402723,1735.0,0.195228986159559,31.0,8633.0,22775.0,2.6381327464380897,2195.0,0.254256921116645,28.0,0.0,0.0,0.0,0.0,0.0,0.0,34136.0,77265.0
6138,6366,10038.0,13410.0,1.33592349073521,2727.0,0.271667662881052,30.0,4105.0,2808.0,0.684043848964677,1007.0,0.24531059683313,15.0,7778.0,8300.0,1.06711236821805,1814.0,0.23322190794548706,30.0,6581.0,16745.0,2.54444613280656,1495.0,0.227169123233551,31.0,5296.0,11845.0,2.23659365558912,1087.0,0.20524924471299105,30.0,5627.0,11691.0,2.07766127599076,1065.0,0.189266038741781,31.0,29201.0,73441.0
6141,7154,20568.0,20999.0,1.02095488136912,23042.0,1.12028393621159,21.0,5831.0,4860.0,0.8334762476419141,4615.0,0.7914594409192249,14.0,1963.0,2060.0,1.04941416199694,1244.0,0.6337238920020379,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42383.0,47499.0
6142,8127,6107.0,2758.0,0.4516129032258061,2490.0,0.40772883576224,29.0,3723.0,1871.0,0.502551705613752,1308.0,0.35132957292506,26.0,3533.0,1892.0,0.535522219077271,1243.0,0.351825643928672,31.0,3384.0,1781.0,0.5263002364066189,1168.0,0.3451536643026,30.0,3457.0,1841.0,0.532542667052358,1198.0,0.346543245588661,31.0,3265.0,1728.0,0.5292496171516079,1157.0,0.35436447166921897,31.0,18618.0,10273.0
6144,9628,19988.0,8921.0,0.446317790674405,748.0,0.0374224534720832,8.0,19202.0,19606.0,1.02103947505468,3552.0,0.18498073117383604,31.0,8452.0,9687.0,1.1461192617132,4511.0,0.533719829626124,23.0,9489.0,11638.0,1.22647275793024,4611.0,0.48593107809042,31.0,6284.0,6725.0,1.07017823042648,2110.0,0.335773392743476,30.0,5188.0,3862.0,0.744410177332305,1983.0,0.3822282189668471,31.0,22709.0,23264.0
6145,9437,14737.0,20644.0,1.4008278482730503,12535.0,0.8505801723552958,28.0,8944.0,14177.0,1.58508497316637,10256.0,1.14669051878354,20.0,7690.0,10866.0,1.41300390117035,4184.0,0.54408322496749,22.0,8896.0,9997.0,1.12376348920863,2515.0,0.282711330935252,30.0,5679.0,6072.0,1.06920232435288,1682.0,0.29617890473674896,28.0,4327.0,4544.0,1.05015021955165,1312.0,0.303212387335336,27.0,28868.0,31046.0
6147,9424,21122.0,10049.0,0.4757598712243161,2186.0,0.10349398731180802,27.0,10040.0,6509.0,0.648306772908367,981.0,0.0977091633466135,30.0,7966.0,5515.0,0.692317348732111,721.0,0.0905096660808436,30.0,9130.0,5507.0,0.6031763417305589,990.0,0.108433734939759,31.0,9790.0,6202.0,0.633503575076609,1145.0,0.116956077630235,30.0,10526.0,7213.0,0.68525555766673,1202.0,0.114193425802774,31.0,42087.0,37869.0
6148,9643,11559.0,16953.0,1.46664936413185,30627.0,2.64962366986764,22.0,8016.0,11100.0,1.38473053892216,7122.0,0.888473053892216,29.0,7656.0,10784.0,1.4085684430512,6149.0,0.8031609195402301,31.0,5006.0,4802.0,0.959248901318418,3807.0,0.7604874151018779,30.0,4831.0,4483.0,0.927965224591182,3745.0,0.775201821569033,31.0,4923.0,4724.0,0.959577493398334,3795.0,0.770871419865935,31.0,2156.0,2187.0
6149,9154,12746.0,6929.0,0.543621528322611,3431.0,0.269182488623882,23.0,12185.0,5569.0,0.457037340993024,2966.0,0.243414033647928,28.0,12734.0,5712.0,0.448562902465839,1621.0,0.12729700015706,31.0,8487.0,5396.0,0.6357959231766229,1346.0,0.158595498998468,31.0,7368.0,4577.0,0.6211997828447341,1152.0,0.156351791530945,28.0,5868.0,4153.0,0.707736877982277,889.0,0.151499659168371,31.0,24922.0,25263.0
6150,8151,12553.0,8703.0,0.693300406277384,16647.0,1.32613717836374,25.0,7041.0,4478.0,0.635989206078682,8317.0,1.18122425791791,23.0,5296.0,3152.0,0.595166163141994,5424.0,1.02416918429003,19.0,6671.0,3958.0,0.593314345675311,7057.0,1.05786238944686,16.0,6705.0,3647.0,0.543922445935869,8312.0,1.23967188665175,29.0,7805.0,5304.0,0.6795643818065339,8860.0,1.13516976297245,31.0,29915.0,15340.0
6151,9125,8221.0,8443.0,1.02700401411021,7353.0,0.89441673762316,28.0,4415.0,3626.0,0.821291053227633,3609.0,0.817440543601359,24.0,4696.0,4395.0,0.935902896081772,4285.0,0.91247870528109,30.0,3181.0,6943.0,2.18264696636278,3216.0,1.01100282929896,31.0,5692.0,5769.0,1.0135277582572,3751.0,0.658995080815179,31.0,4849.0,3984.0,0.821612703650237,2990.0,0.616621983914209,28.0,29503.0,25796.0
6152,9072,8196.0,2923.0,0.35663738408979995,432.0,0.0527086383601757,31.0,7262.0,3041.0,0.4187551638667029,312.0,0.042963370972184,31.0,6606.0,2419.0,0.366182258552831,280.0,0.0423857099606418,28.0,6811.0,2314.0,0.339744530905888,283.0,0.0415504331228894,31.0,7103.0,2666.0,0.375334365760946,292.0,0.0411093903984232,30.0,7227.0,2868.0,0.396845163968452,300.0,0.04151100041511,31.0,33395.0,15331.0
6154,8597,12787.0,18954.0,1.48228669742707,4314.0,0.337373895362478,31.0,8383.0,8110.0,0.967434092806871,2252.0,0.26863891208398,31.0,6594.0,6903.0,1.04686078252957,1403.0,0.212769184106764,29.0,6214.0,6563.0,1.0561635017702,166.0,0.0267138719021564,7.0,5612.0,6571.0,1.17088382038489,225.0,0.0400926585887384,30.0,5222.0,6470.0,1.2389888931443898,1358.0,0.26005361930294896,31.0,20811.0,23425.0
6155,8960,22563.0,17328.0,0.7679829809865709,15200.0,0.673669281567167,31.0,13691.0,8570.0,0.6259586589730479,6172.0,0.450807099554452,27.0,5069.0,2963.0,0.584533438548037,2390.0,0.47149339120142,16.0,839.0,281.0,0.33492252681764,656.0,0.781883194278903,4.0,6733.0,4773.0,0.708896480023764,3591.0,0.5333432348136049,30.0,6305.0,4492.0,0.7124504361617758,3858.0,0.611895321173672,31.0,29552.0,20333.0
6156,8632,24787.0,13509.0,0.545003429216928,2288.0,0.0923064509621979,22.0,14901.0,11109.0,0.745520434870143,5821.0,0.390644923159519,24.0,13803.0,16976.0,1.22987756284866,4655.0,0.3372455263348549,24.0,6355.0,6624.0,1.04232887490165,1778.0,0.279779701022817,21.0,10819.0,11482.0,1.06128107958222,3908.0,0.361216378593216,29.0,9597.0,12152.0,1.26622902990518,4356.0,0.453891841200375,31.0,34568.0,44845.0
6157,8812,23064.0,28007.0,1.21431668400971,15295.0,0.663154699965314,25.0,11327.0,16779.0,1.48132780082988,5845.0,0.516023660280745,22.0,7944.0,11495.0,1.44700402819738,3928.0,0.494461228600201,18.0,8600.0,13797.0,1.6043023255813995,3449.0,0.401046511627907,31.0,6805.0,8404.0,1.23497428361499,2090.0,0.30712711241734003,31.0,5781.0,8053.0,1.39301158969036,1725.0,0.2983912817851581,30.0,27085.0,39883.0
6159,8716,18895.0,14188.0,0.7508864779042069,1415.0,0.0748875363852871,28.0,15041.0,15326.0,1.01894820823084,3667.0,0.243800279236753,30.0,9664.0,9517.0,0.984788907284768,2097.0,0.21699089403973496,26.0,9420.0,8294.0,0.8804670912951171,1835.0,0.1947983014862001,28.0,11895.0,9574.0,0.8048759983186209,2695.0,0.22656578394283305,29.0,12000.0,12270.0,1.0225,2595.0,0.21625,30.0,39255.0,35505.0
6162,9450,11946.0,5577.0,0.466850828729282,890.0,0.0745019253306546,31.0,9285.0,5143.0,0.5539041464728061,715.0,0.0770059235325794,30.0,7379.0,2899.0,0.392871662826941,611.0,0.0828025477707006,31.0,6419.0,3916.0,0.610063872877395,473.0,0.0736874902632809,31.0,4911.0,2979.0,0.606597434331093,297.0,0.0604764813683568,28.0,4737.0,3791.0,0.800295545704032,357.0,0.0753641545281824,31.0,20649.0,21196.0
6164,9082,33474.0,43002.0,1.28463882416204,13363.0,0.399205353408616,31.0,14612.0,19436.0,1.3301396112784,5630.0,0.385299753627156,30.0,9401.0,12652.0,1.34581427507712,4556.0,0.484629294755877,27.0,9252.0,13650.0,1.4753566796368405,3864.0,0.41763942931258097,31.0,6930.0,9600.0,1.38528138528139,2627.0,0.379076479076479,28.0,6089.0,8214.0,1.3489899819346398,2779.0,0.456396781080637,30.0,25493.0,34365.0
6165,9786,4467.0,1875.0,0.41974479516454,5922.0,1.32572196104768,29.0,2799.0,1215.0,0.434083601286174,3590.0,1.28260092890318,31.0,1850.0,765.0,0.413513513513514,2555.0,1.38108108108108,30.0,1556.0,571.0,0.366966580976864,1637.0,1.05205655526992,30.0,1310.0,482.0,0.36793893129771,1374.0,1.0488549618320602,30.0,1203.0,440.0,0.3657522859517871,1253.0,1.04156275976725,31.0,5407.0,2016.0
6166,9819,12754.0,10916.0,0.8558883487533321,27862.0,2.18456954680884,26.0,10110.0,8474.0,0.838180019782394,9222.0,0.9121661721068248,31.0,5143.0,4260.0,0.828310324713202,2914.0,0.566595372350768,25.0,5807.0,5017.0,0.8639572929223349,4382.0,0.754606509385225,23.0,6470.0,5670.0,0.8763523956723341,4446.0,0.687171561051005,31.0,6220.0,4792.0,0.7704180064308679,3451.0,0.554823151125402,30.0,24732.0,26318.0
6167,9712,17993.0,11267.0,0.6261879619852161,3385.0,0.18812871672317005,31.0,10449.0,6225.0,0.595750789549239,1523.0,0.145755574696143,31.0,7652.0,4521.0,0.5908259278619971,1137.0,0.148588604286461,29.0,6058.0,3577.0,0.59045889732585,620.0,0.102344007923407,18.0,5075.0,3224.0,0.635270935960591,614.0,0.120985221674877,23.0,7226.0,5004.0,0.692499308054249,1927.0,0.266675892610019,24.0,39550.0,21285.0
6170,10553,19691.0,13470.0,0.684068863947997,18133.0,0.920877558275354,29.0,14592.0,10677.0,0.7317023026315791,11953.0,0.8191474780701751,30.0,12770.0,9510.0,0.7447141738449492,11180.0,0.87548942834769,31.0,9105.0,6622.0,0.727292696320703,8190.0,0.899505766062603,25.0,12295.0,8143.0,0.662301748678324,10403.0,0.84611630744205,31.0,11520.0,7823.0,0.6790798611111108,9743.0,0.8457465277777779,30.0,48862.0,33427.0
6171,10549,12716.0,4250.0,0.334224598930481,9374.0,0.7371815036174899,31.0,8603.0,5209.0,0.6054864582122521,7426.0,0.863187260258049,28.0,8141.0,6038.0,0.7416779265446509,6305.0,0.7744748802358431,31.0,6693.0,5695.0,0.850888988495443,4913.0,0.7340505005229341,30.0,6457.0,4774.0,0.7393526405451449,4247.0,0.657735790614837,31.0,2931.0,2631.0,0.897645854657114,2357.0,0.804162401910611,15.0,42355.0,38870.0
6172,10798,19316.0,16579.0,0.8583039966866851,36591.0,1.8943363015117,29.0,7335.0,6164.0,0.840354464894342,10437.0,1.4229038854805702,22.0,6514.0,4203.0,0.6452256677924469,9582.0,1.47098556954252,24.0,3350.0,2569.0,0.7668656716417909,5661.0,1.6898507462686598,20.0,2634.0,2203.0,0.836370539104024,4555.0,1.72930903568717,26.0,4059.0,2889.0,0.711751662971175,6366.0,1.56836659275684,21.0,11859.0,8744.0
6173,10112,12221.0,10060.0,0.8231732264135501,16872.0,1.38057442107847,15.0,10193.0,12946.0,1.2700873148238998,11568.0,1.13489649759639,21.0,7228.0,9715.0,1.34407858328722,6137.0,0.8490592141671279,20.0,10637.0,12677.0,1.1917833975745,9340.0,0.8780671241891509,30.0,8854.0,10865.0,1.22712898125141,6656.0,0.751750621188163,30.0,6442.0,8342.0,1.29493945979509,6675.0,1.03616889164856,31.0,24575.0,39767.0
6175,10530,10635.0,13933.0,1.31010813352139,10343.0,0.972543488481429,30.0,7563.0,8790.0,1.16223720745736,6090.0,0.8052360174533909,31.0,5077.0,7598.0,1.49655308252905,3410.0,0.6716564900531811,31.0,5287.0,6878.0,1.3009268015888,4231.0,0.8002648004539441,27.0,4797.0,7607.0,1.58578278090473,3573.0,0.74484052532833,31.0,3736.0,5743.0,1.53720556745182,2532.0,0.6777301927194859,25.0,18200.0,22535.0
6176,10763,11150.0,19120.0,1.71479820627803,8920.0,0.8,23.0,8747.0,18395.0,2.10300674516977,5979.0,0.6835486452498001,31.0,5793.0,10690.0,1.84533057137925,4137.0,0.7141377524598651,28.0,5352.0,12390.0,2.3150224215246604,4009.0,0.7490657698056801,31.0,4123.0,7132.0,1.7298083919476102,2698.0,0.6543778801843321,31.0,3802.0,6075.0,1.5978432403997902,2646.0,0.695949500263019,30.0,18357.0,42068.0
6180,10340,8807.0,6134.0,0.6964914272737591,28698.0,3.2585443397297595,25.0,4961.0,2894.0,0.5833501310219711,9999.0,2.01552106430155,27.0,5462.0,3112.0,0.569754668619553,11505.0,2.10637129256683,27.0,4682.0,3095.0,0.661042289619821,9534.0,2.03630926954293,30.0,4422.0,2868.0,0.648575305291723,8619.0,1.9491180461329696,30.0,4382.0,2748.0,0.627110908261068,8064.0,1.84025559105431,28.0,21697.0,14740.0
6182,10819,6402.0,4028.0,0.6291783817557011,4977.0,0.777413308341143,22.0,5957.0,5903.0,0.9909350344132952,5205.0,0.873761960718482,17.0,5238.0,4057.0,0.7745322642229859,3500.0,0.6681939671630389,31.0,4399.0,2991.0,0.67992725619459,3022.0,0.686974312343715,30.0,3552.0,2700.0,0.7601351351351351,2355.0,0.663006756756757,31.0,3128.0,2333.0,0.7458439897698209,2002.0,0.6400255754475699,31.0,13482.0,7632.0
6185,10145,21438.0,13036.0,0.608079111857449,6697.0,0.312389215411885,29.0,14978.0,11887.0,0.7936306582988379,4340.0,0.289758312191214,29.0,13355.0,6005.0,0.449644327967054,3725.0,0.278921752152752,31.0,10245.0,6827.0,0.666373840897999,2764.0,0.2697901415324549,29.0,9868.0,9876.0,1.00081070125659,1660.0,0.16822051074179198,30.0,5721.0,4424.0,0.7732913826254151,1319.0,0.23055409893375306,25.0,38669.0,39564.0
6187,9876,7245.0,9472.0,1.30738440303658,2688.0,0.37101449275362297,31.0,2862.0,3087.0,1.07861635220126,638.0,0.222921034241789,21.0,4919.0,5605.0,1.13945923968286,2686.0,0.546045944297621,27.0,4178.0,5175.0,1.23863092388703,1089.0,0.260651029200574,30.0,2705.0,3075.0,1.13678373382625,900.0,0.33271719038817,23.0,3753.0,3949.0,1.05222488675726,1270.0,0.338395949906741,27.0,14848.0,22161.0
6188,4372,4307.0,4760.0,1.10517761783144,4170.0,0.9681913164615742,19.0,4136.0,5350.0,1.29352030947776,3137.0,0.758462282398453,18.0,3297.0,4471.0,1.35608128601759,2872.0,0.8710949347892021,28.0,2692.0,2606.0,0.9680534918276372,2032.0,0.75482912332838,31.0,2287.0,2924.0,1.27853082641014,1462.0,0.639265413205072,30.0,1883.0,3121.0,1.6574614976102,1503.0,0.798194370685077,31.0,7036.0,10672.0
6190,4731,5714.0,3923.0,0.686559327966398,7733.0,1.3533426671333602,31.0,4440.0,2452.0,0.552252252252252,4886.0,1.10045045045045,27.0,4323.0,3009.0,0.696044413601665,5165.0,1.1947721489706202,30.0,4575.0,2951.0,0.6450273224043721,5094.0,1.11344262295082,31.0,4022.0,2226.0,0.553455992043759,4501.0,1.11909497762307,30.0,3555.0,2268.0,0.637974683544304,7040.0,1.9803094233474,30.0,17586.0,13682.0
6191,4675,7708.0,7569.0,0.981966787752984,14844.0,1.92579138557343,30.0,4905.0,5646.0,1.15107033639144,7746.0,1.5792048929663602,31.0,5665.0,7047.0,1.24395410414828,8181.0,1.4441306266549,25.0,7308.0,8943.0,1.22372742200328,8660.0,1.18500273672687,31.0,6479.0,8117.0,1.2528167927149298,9446.0,1.45794104028399,31.0,4328.0,1266.0,0.292513863216266,6353.0,1.4678835489833602,30.0,30273.0,20575.0
6193,5190,4821.0,0.0,0.0,0.0,0.0,26.0,4332.0,150.0,0.0346260387811634,4163.0,0.9609879963065558,27.0,2503.0,2925.0,1.16859768278066,0.0,0.0,28.0,10.0,440.0,44.0,0.0,0.0,1.0,3007.0,3563.0,1.18490189557699,0.0,0.0,22.0,2430.0,2788.0,1.14732510288066,1548.0,0.6370370370370371,30.0,5925.0,13072.0
6194,5138,9683.0,8825.0,0.911391097800269,13019.0,1.3445213260353202,30.0,6995.0,6880.0,0.983559685489635,9560.0,1.36669049320944,30.0,4607.0,8435.0,1.83090948556544,6908.0,1.49945734751465,31.0,4320.0,4380.0,1.01388888888889,6235.0,1.44328703703704,30.0,4418.0,5186.0,1.17383431416931,6411.0,1.4511090991398798,31.0,3827.0,4615.0,1.2059054089365,6063.0,1.58426966292135,31.0,16395.0,23679.0
6195,5341,29084.0,588.0,0.0202173016091322,10935.0,0.37597992023105503,30.0,13933.0,521.0,0.0373932390727051,7244.0,0.5199167444197229,31.0,8501.0,1435.0,0.16880367015645198,4614.0,0.542759675332314,30.0,3996.0,0.0,0.0,2619.0,0.655405405405405,14.0,7197.0,1173.0,0.162984576907045,4109.0,0.5709323329164929,31.0,5919.0,1142.0,0.19293799628315605,3048.0,0.5149518499746579,29.0,36034.0,4710.0
6196,6028,3585.0,2036.0,0.56792189679219,6791.0,1.89428172942817,31.0,914.0,508.0,0.555798687089716,2442.0,2.67177242888403,12.0,3144.0,1772.0,0.563613231552163,4980.0,1.58396946564885,31.0,3388.0,1867.0,0.5510625737898461,4711.0,1.3904958677686,30.0,2612.0,1720.0,0.658499234303216,3950.0,1.51225114854518,31.0,2178.0,1649.0,0.757116620752984,3352.0,1.53902662993572,31.0,9039.0,6947.0
6197,5875,13840.0,11325.0,0.8182803468208091,3538.0,0.255635838150289,25.0,10219.0,8274.0,0.809668264996575,2701.0,0.264311576475193,31.0,7878.0,6462.0,0.8202589489718198,3318.0,0.421172886519421,31.0,8098.0,6733.0,0.831439861694245,4779.0,0.590145714991356,30.0,7942.0,5833.0,0.73444976076555,7174.0,0.9032989171493332,31.0,370.0,335.0,0.905405405405405,222.0,0.6,23.0,31693.0,21669.0
6198,6276,23721.0,16606.0,0.7000548037603811,15218.0,0.641541250368871,31.0,17850.0,13773.0,0.771596638655462,8723.0,0.488683473389356,30.0,13124.0,8846.0,0.674032307223407,6284.0,0.478817433709235,31.0,8944.0,6261.0,0.7000223613595711,4222.0,0.472048300536673,31.0,11229.0,9698.0,0.863656603437528,4486.0,0.399501291299314,30.0,10565.0,8526.0,0.8070042593469,4487.0,0.424704212020823,31.0,55976.0,47171.0
6200,6220,5047.0,2001.0,0.3964731523677429,5547.0,1.09906875371508,31.0,3074.0,1157.0,0.376382563435264,3512.0,1.14248536109304,30.0,4268.0,1730.0,0.405342080599813,5355.0,1.2546860356138705,31.0,3959.0,1448.0,0.36574892649659,4184.0,1.0568325334680502,27.0,2783.0,1051.0,0.377650017966223,3455.0,1.24146604383759,28.0,2348.0,909.0,0.387137989778535,2986.0,1.2717206132879,31.0,9231.0,2937.0
6201,5494,14340.0,1927.0,0.134379358437936,7047.0,0.491422594142259,25.0,9143.0,4575.0,0.500382806518648,7388.0,0.8080498742207151,31.0,5328.0,3095.0,0.580893393393393,4624.0,0.867867867867868,29.0,3633.0,1952.0,0.537296999724745,2999.0,0.8254885769336641,27.0,3238.0,1487.0,0.459234095120445,2698.0,0.8332303891290921,30.0,1233.0,664.0,0.5385239253852391,852.0,0.690997566909976,10.0,5116.0,2627.0
6202,6179,15796.0,10065.0,0.637186629526462,4280.0,0.270954672068878,30.0,13557.0,8343.0,0.615401637530427,5948.0,0.43874013424799,31.0,10067.0,7498.0,0.7448097745107779,4303.0,0.42743617761001296,31.0,1956.0,2027.0,1.0362985685071602,829.0,0.423824130879346,14.0,12493.0,9193.0,0.735852077163211,4620.0,0.369807091971504,21.0,13428.0,9880.0,0.73577599046768,4573.0,0.340557044980637,29.0,38473.0,32020.0
6204,5250,12678.0,5239.0,0.413235526108219,5908.0,0.4660041015933111,31.0,8039.0,3376.0,0.41995273043910897,3717.0,0.46237094165941,28.0,6041.0,2996.0,0.495944380069525,2598.0,0.4300612481377261,27.0,5502.0,2444.0,0.4442021083242461,2630.0,0.478007997091967,29.0,3003.0,1581.0,0.5264735264735271,1009.0,0.335997335997336,30.0,5671.0,3002.0,0.5293599012519841,2953.0,0.520719449832481,30.0,16328.0,10405.0
